Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Age,item_avg_sales,Item_Sales_Deviation,Performance_Label,Predicted_Label
FDL09,19.6,Regular,0.128760294,Snack Foods,169.4816,OUT017,2007,Small,Tier 2,Supermarket Type1,2167.2827430160687,18,1649.9321031110662,517.3506399050025,1,1
FDZ60,20.5,Low Fat,0.11960388,Baking Goods,107.9596,OUT045,2002,Small,Tier 2,Supermarket Type1,1206.6928764725155,23,960.2097201187753,246.48315635374024,1,1
NCH07,13.15,Low Fat,0.092667032,Household,159.1604,OUT046,1997,Small,Tier 1,Supermarket Type1,2253.5143612766133,28,2311.4882526766623,-57.97389140004907,1,1
NCQ41,14.8,Low Fat,0.019510678,Health and Hygiene,196.9794,OUT049,1999,Medium,Tier 1,Supermarket Type1,3382.792668587094,26,2464.8408365497567,917.9518320373372,2,2
FDW04,8.985,Regular,0.057917007,Frozen Foods,128.131,OUT049,1999,Medium,Tier 1,Supermarket Type1,1571.4426707862094,26,2102.423120227523,-530.9804494413138,1,1
FDI08,18.2,Regular,0.065976009,Fruits and Vegetables,249.0092,OUT027,1985,Medium,Tier 3,Supermarket Type3,5868.948107571098,40,4070.48498550944,1798.4631220616584,2,2
FDR19,13.5,Regular,0.279650277,Fruits and Vegetables,147.3102,OUT019,1985,Small,Tier 1,Grocery Store,289.8948581076033,40,2383.252589992765,-2093.3577318851617,0,0
FDV13,17.35,Regular,0.027610867,Canned,86.0856,OUT046,1997,Small,Tier 1,Supermarket Type1,1355.6233185209774,28,1604.3968373690873,-248.77351884810992,1,1
FDB52,17.75,Low Fat,0.030607757,Dairy,256.6672,OUT017,2007,Small,Tier 2,Supermarket Type1,3644.5183019125457,18,2910.393397542815,734.1249043697308,2,2
FDZ48,17.75,Low Fat,0.075591785,Baking Goods,111.6544,OUT027,1985,Medium,Tier 3,Supermarket Type3,2841.263487514334,40,1450.1839841562455,1391.0795033580885,1,1
NCO14,9.6,Low Fat,0.029689961,Household,45.7086,OUT049,1999,Medium,Tier 1,Supermarket Type1,638.359780031413,26,439.03514325975664,199.3246367716564,0,0
FDZ50,12.8,Regular,0.079010526,Dairy,184.5608,OUT013,1987,High,Tier 3,Supermarket Type1,3187.7273113999186,38,2819.5010076537965,368.2263037461221,2,2
FDN27,20.85,Low Fat,0.069268825,Meat,116.9808,OUT019,1985,Small,Tier 1,Grocery Store,273.792449965423,40,1506.5817218477143,-1232.7892718822914,0,0
FDQ60,6.195,Regular,0.109283423,Baking Goods,121.9098,OUT013,1987,High,Tier 3,Supermarket Type1,1812.7614274275145,38,1719.0367839762766,93.72464345123785,1,1
FDR49,8.71,Low Fat,0.140015944,Canned,46.3376,OUT017,2007,Small,Tier 2,Supermarket Type1,766.0392952917965,18,757.0432764931833,8.99601879861325,0,0
DRJ35,10.1,Low Fat,0.046358964,Hard Drinks,62.3878,OUT027,1985,Medium,Tier 3,Supermarket Type3,1505.635081684116,40,917.9122789540901,587.7228027300258,1,1
DRI49,14.15,Low Fat,0.184545287,Soft Drinks,82.1276,OUT017,2007,Small,Tier 2,Supermarket Type1,1236.1929238305909,18,1472.5462128963534,-236.3532890657625,1,1
FDB47,8.8,Low Fat,0.071833423,Snack Foods,210.0612,OUT017,2007,Small,Tier 2,Supermarket Type1,3277.3267374095376,18,2778.6154775966415,498.71125981289606,2,2
FDP37,15.6,Low Fat,0.239530025,Breakfast,126.4994,OUT010,1998,Small,Tier 3,Grocery Store,218.8658601721457,27,1999.536397675845,-1780.6705375036993,0,0
FDR26,20.7,Low Fat,0.042903378,Dairy,176.2028,OUT049,1999,Medium,Tier 1,Supermarket Type1,1833.2028519525625,26,2148.099750114083,-314.8968981615203,1,1
FDY31,5.98,Low Fat,0.076272929,Fruits and Vegetables,145.7418,OUT019,1985,Small,Tier 1,Grocery Store,259.98453882647846,40,2058.5828399106645,-1798.598301084186,0,0
FDC11,20.5,Low Fat,0.1420804,Starchy Foods,89.5172,OUT045,2002,Small,Tier 2,Supermarket Type1,1377.9040739865025,23,1663.3919875960191,-285.4879136095167,1,1
DRP47,15.75,Low Fat,0.07030343626048781,Hard Drinks,250.4382,OUT035,2004,Small,Tier 2,Supermarket Type1,3768.5110774052814,21,3191.298912645461,577.2121647598206,2,2
NCY54,8.43,Low Fat,0.1784187,Household,171.1422,OUT018,2009,Medium,Tier 3,Supermarket Type2,2036.4814867368136,16,2504.544738342667,-468.06325160585357,1,1
FDR27,15.1,Regular,0.096100432,Meat,132.4942,OUT046,1997,Small,Tier 1,Supermarket Type1,1809.2575968312597,28,1816.1806404171252,-6.923043585865571,1,1
FDQ21,21.25,Low Fat,0.034007573,Snack Foods,122.8756,OUT019,1985,Small,Tier 1,Grocery Store,269.5042016935765,40,2202.641033066186,-1933.1368313726095,0,0
NCQ29,12.0,Low Fat,0.104210426,Health and Hygiene,262.0278,OUT035,2004,Small,Tier 2,Supermarket Type1,3870.924954356357,21,2835.0438013036737,1035.8811530526832,2,2
FDJ02,17.2,Regular,0.07030343626048781,Canned,147.0418,OUT046,1997,Small,Tier 1,Supermarket Type1,2665.611732447488,28,1900.1965114019251,765.4152210455629,1,1
FDE21,12.8,Low Fat,0.023038155,Fruits and Vegetables,114.1492,OUT018,2009,Medium,Tier 3,Supermarket Type2,1448.5319971489598,16,1651.527896156446,-202.9958990074863,1,1
FDM39,6.42,Low Fat,0.053470662,Dairy,178.2002,OUT046,1997,Small,Tier 1,Supermarket Type1,2510.869453367535,28,2864.7197314134705,-353.85027804593574,1,1
FDZ01,8.975,Regular,0.009110086,Canned,101.799,OUT017,2007,Small,Tier 2,Supermarket Type1,1845.4422763197133,18,1479.7572049797427,365.6850713399706,1,1
NCB19,6.525,Low Fat,0.090663534,Household,86.1882,OUT018,2009,Medium,Tier 3,Supermarket Type2,1451.1926929806548,16,1404.9226950786801,46.26999790197465,1,1
FDU03,18.7,Regular,0.091577922,Meat,181.7292,OUT046,1997,Small,Tier 1,Supermarket Type1,2187.66685741372,28,2568.0723719089283,-380.4055144952081,1,1
FDP27,8.155,Low Fat,0.119636353,Meat,187.853,OUT049,1999,Medium,Tier 1,Supermarket Type1,3249.684872288802,26,2947.3893750758148,302.29549721298736,2,2
DRF01,5.655,Low Fat,0.175435278,Soft Drinks,145.4102,OUT045,2002,Small,Tier 2,Supermarket Type1,2288.338203168433,23,1563.012303351203,725.3258998172303,1,1
FDM03,12.65,Low Fat,0.123222078,Meat,107.6938,OUT049,1999,Medium,Tier 1,Supermarket Type1,1526.0923151328898,26,1619.5302980910844,-93.43798295819465,1,1
FDV01,19.2,Regular,0.084950573,Canned,155.7314,OUT046,1997,Small,Tier 1,Supermarket Type1,2306.637629392148,28,2465.441014624929,-158.80338523278078,1,1
FDS16,15.15,Regular,0.066176944,Frozen Foods,146.076,OUT046,1997,Small,Tier 1,Supermarket Type1,2684.505393521123,28,3374.9401741901406,-690.4347806690175,1,1
FDO45,13.15,Regular,0.0379456,Snack Foods,89.1856,OUT035,2004,Small,Tier 2,Supermarket Type1,1399.3572553770532,21,1160.994691024372,238.36256435268115,1,1
NCX06,17.6,Low Fat,0.015684078,Household,180.8976,OUT035,2004,Small,Tier 2,Supermarket Type1,2583.593780492701,21,2583.553975058955,0.03980543374609624,1,1
FDP13,8.1,Regular,0.134323555,Canned,38.948,OUT046,1997,Small,Tier 1,Supermarket Type1,649.0375813474998,28,514.4580087953378,134.57957255216195,0,0
NCR38,17.25,Low Fat,0.113980892,Household,252.4724,OUT018,2009,Medium,Tier 3,Supermarket Type2,3325.9211688996124,16,3915.6028638913986,-589.6816949917861,2,2
FDA01,15.0,Regular,0.054333001,Canned,57.5904,OUT013,1987,High,Tier 3,Supermarket Type1,778.8265593661857,38,787.2130876966244,-8.386528330438637,0,0
FDT26,18.85,Regular,0.068337879,Dairy,118.044,OUT017,2007,Small,Tier 2,Supermarket Type1,1808.8443171475344,18,1885.098928426578,-76.2546112790435,1,1
FDD44,8.05,Regular,0.078020807,Fruits and Vegetables,258.3646,OUT027,1985,Medium,Tier 3,Supermarket Type3,5635.394430436167,40,5292.385019705319,343.0094107308478,2,2
FDB26,14.0,Regular,0.031241476,Canned,53.864,OUT013,1987,High,Tier 3,Supermarket Type1,802.0417351921882,38,825.925120692309,-23.883385500120767,0,0
FDP45,15.7,Regular,0.053620148,Snack Foods,250.4724,OUT019,1985,Small,Tier 1,Grocery Store,520.0676840609401,40,2925.6309142977266,-2405.5632302367867,0,0
NCP55,14.65,Low Fat,0.011190025,Others,56.5614,OUT046,1997,Small,Tier 1,Supermarket Type1,856.9376664537351,28,686.0209688847278,170.91669756900728,0,0
FDT23,7.72,Regular,0.075154189,Breads,77.7986,OUT017,2007,Small,Tier 2,Supermarket Type1,1361.4004807886345,18,1203.557129464817,157.8433513238174,1,1
FDO51,6.785,Regular,0.042067625,Meat,41.4112,OUT045,2002,Small,Tier 2,Supermarket Type1,528.3489347557378,23,619.0683601960909,-90.71942544035312,0,0
FDA44,19.7,Low Fat,0.053222716,Fruits and Vegetables,57.293,OUT046,1997,Small,Tier 1,Supermarket Type1,835.5264969978713,28,929.1550552219857,-93.62855822411439,0,0
NCJ31,19.2,Low Fat,0.183397827,Others,239.9196,OUT018,2009,Medium,Tier 3,Supermarket Type2,3670.840653580837,16,3225.14900667114,445.6916469096973,2,2
FDX37,16.2,Low Fat,0.063157164,Canned,99.47,OUT045,2002,Small,Tier 2,Supermarket Type1,1481.1230870744246,23,1830.4433222573696,-349.320235182945,1,1
NCD18,16.0,Low Fat,0.07030343626048781,Household,229.3668,OUT049,1999,Medium,Tier 1,Supermarket Type1,3536.6292663708964,26,4251.639871188175,-715.0106048172784,2,2
FDN40,5.88,Low Fat,0.086038118,Frozen Foods,154.0998,OUT027,1985,Medium,Tier 3,Supermarket Type3,3831.930361641888,40,2385.7712285836124,1446.1591330582755,2,2
FDL33,7.235,Low Fat,0.100527952,Snack Foods,194.9452,OUT017,2007,Small,Tier 2,Supermarket Type1,2521.9000400830278,18,2482.7298504039577,39.17018967907006,1,1
DRF48,5.73,Low Fat,0.051791671,Soft Drinks,188.4898,OUT035,2004,Small,Tier 2,Supermarket Type1,2582.0500505679206,21,2343.4804168218507,238.56963374606994,1,1
FDW08,12.1,Low Fat,0.148353512,Fruits and Vegetables,105.128,OUT035,2004,Small,Tier 2,Supermarket Type1,1360.4927479609512,21,1427.6623403858644,-67.16959242491316,1,1
FDX39,14.3,Regular,0.049878516,Meat,212.9586,OUT018,2009,Medium,Tier 3,Supermarket Type2,3157.201911743526,16,3674.5087494234435,-517.3068376799174,2,2
FDB38,19.5,Regular,0.07030343626048781,Canned,161.392,OUT049,1999,Medium,Tier 1,Supermarket Type1,2865.1614097094016,26,2267.2856470829006,597.875762626501,1,1
FDY46,18.6,Low Fat,0.048085022,Snack Foods,186.0898,OUT018,2009,Medium,Tier 3,Supermarket Type2,2599.2285194822853,16,3108.8363456217953,-509.60782613951005,1,1
NCB06,17.6,Low Fat,0.082460079,Health and Hygiene,158.492,OUT049,1999,Medium,Tier 1,Supermarket Type1,2472.176648422764,26,2497.3563203782187,-25.179671955454523,1,1
FDA34,11.5,Low Fat,0.014857747,Starchy Foods,172.808,OUT035,2004,Small,Tier 2,Supermarket Type1,2868.151272301097,21,3505.782981050281,-637.6317087491839,1,1
FDA35,14.85,Regular,0.053946745,Baking Goods,120.5072,OUT045,2002,Small,Tier 2,Supermarket Type1,1786.149671020105,23,2324.9543951971555,-538.8047241770505,1,1
FDQ07,15.1,Regular,0.087390335,Fruits and Vegetables,219.1456,OUT035,2004,Small,Tier 2,Supermarket Type1,3145.298912550471,21,3130.6848417866877,14.614070763783275,2,2
FDU32,8.785,Low Fat,0.026020287,Fruits and Vegetables,122.1414,OUT045,2002,Small,Tier 2,Supermarket Type1,1496.9360854825843,23,1719.0094046596882,-222.07331917710394,1,1
FDU26,16.7,Regular,0.04258349,Dairy,121.1782,OUT013,1987,High,Tier 3,Supermarket Type1,1751.8581601807289,38,1225.8467037921305,526.0114563885984,1,1
FDU13,8.355,Low Fat,0.313934693,Canned,146.5418,OUT010,1998,Small,Tier 3,Grocery Store,256.8134349668915,27,2286.623593064983,-2029.8101580980917,0,0
FDO09,13.5,Regular,0.125250986,Snack Foods,263.691,OUT035,2004,Small,Tier 2,Supermarket Type1,3849.717601584749,21,3605.734557276309,243.98304430844018,2,2
FDW03,5.63,Regular,0.042968607,Meat,102.8306,OUT019,1985,Small,Tier 1,Grocery Store,250.2616938232133,40,1518.5951991722932,-1268.3335053490798,0,0
FDB38,19.5,Regular,0.027323943,Canned,160.592,OUT013,1987,High,Tier 3,Supermarket Type1,2361.089720166563,38,2267.2856470829006,93.80407308366239,1,1
FDL26,18.0,Low Fat,0.122509775,Canned,154.8972,OUT010,1998,Small,Tier 3,Grocery Store,226.827835856074,27,2603.162049313818,-2376.334213457744,0,0
NCN43,12.15,Low Fat,0.006773451,Others,123.673,OUT045,2002,Small,Tier 2,Supermarket Type1,1930.9480982791592,23,1810.3994925882027,120.54860569095649,1,1
FDH08,7.51,Low Fat,0.017464427,Fruits and Vegetables,231.201,OUT045,2002,Small,Tier 2,Supermarket Type1,2563.603620912913,23,2807.213079585855,-243.6094586729423,1,1
NCC31,8.02,Low Fat,0.034790615,Household,157.5972,OUT019,1985,Small,Tier 1,Grocery Store,322.67942070569427,40,2031.02519371268,-1708.3457730069858,0,0
FDH14,17.1,Regular,0.046799702,Canned,139.5838,OUT035,2004,Small,Tier 2,Supermarket Type1,2035.743758006216,21,1830.0912856405218,205.65247236569417,1,1
FDL40,17.7,Low Fat,0.07030343626048781,Frozen Foods,98.441,OUT017,2007,Small,Tier 2,Supermarket Type1,1641.5937490929805,18,1194.1792311527431,447.4145179402374,1,1
FDD20,14.15,Low Fat,0.020710606,Fruits and Vegetables,122.9046,OUT035,2004,Small,Tier 2,Supermarket Type1,2051.312349467827,21,2155.863852310073,-104.55150284224601,1,1
NCV53,8.27,Low Fat,0.018810044,Health and Hygiene,240.488,OUT035,2004,Small,Tier 2,Supermarket Type1,4260.303352001166,21,4609.701421027347,-349.3980690261815,2,2
FDD16,20.5,Low Fat,0.036426823,Frozen Foods,73.4696,OUT045,2002,Small,Tier 2,Supermarket Type1,836.3516900790745,23,998.9445271660965,-162.59283708702196,0,0
FDP24,20.6,Low Fat,0.082988383,Baking Goods,120.0756,OUT035,2004,Small,Tier 2,Supermarket Type1,1751.5377457107977,21,1694.284977805272,57.252767905525616,1,1
FDQ25,8.63,Regular,0.028334038,Canned,172.9422,OUT045,2002,Small,Tier 2,Supermarket Type1,2502.826492063326,23,2584.8244818781263,-81.99798981480035,1,1
FDM38,5.885,Regular,0.092753767,Canned,52.9982,OUT035,2004,Small,Tier 2,Supermarket Type1,813.2151758216677,21,1014.1172024173028,-200.9020265956351,0,0
NCT18,14.6,Low Fat,0.099432046,Household,179.5976,OUT010,1998,Small,Tier 3,Grocery Store,434.01122512754125,27,2822.137503205262,-2388.1262780777206,0,0
FDM34,19.0,Low Fat,0.067552435,Snack Foods,132.5626,OUT049,1999,Medium,Tier 1,Supermarket Type1,1824.9621747567287,26,1728.9828197995018,95.97935495722686,1,1
DRH37,17.6,Low Fat,0.06965725,Soft Drinks,166.4526,OUT010,1998,Small,Tier 3,Grocery Store,352.589343104299,27,2180.0513655206123,-1827.4620224163132,0,0
NCE07,8.18,Low Fat,0.013119104,Household,143.4154,OUT013,1987,High,Tier 3,Supermarket Type1,1847.6255281823453,38,1557.499221667909,290.12630651443624,1,1
FDG12,6.635,Regular,0.006320842,Baking Goods,118.9098,OUT013,1987,High,Tier 3,Supermarket Type1,1493.260946712656,38,2013.7437332152776,-520.4827865026216,1,1
FDB59,18.25,Low Fat,0.025573744,Snack Foods,198.4084,OUT010,1998,Small,Tier 3,Grocery Store,420.45321963754486,27,2288.0774675588054,-1867.6242479212606,0,0
FDS10,19.2,Low Fat,0.07030343626048781,Snack Foods,179.1318,OUT018,2009,Medium,Tier 3,Supermarket Type2,2743.1800409599127,16,2714.4526857681126,28.727355191800143,1,1
FDN21,18.6,Low Fat,0.07030343626048781,Snack Foods,161.5236,OUT010,1998,Small,Tier 3,Grocery Store,327.3740627364628,27,1746.3085000200558,-1418.934437283593,0,0
FDM02,12.5,Regular,0.073884594,Canned,88.4198,OUT045,2002,Small,Tier 2,Supermarket Type1,1252.2597399299066,23,1225.1768628200703,27.082877109836318,1,1
FDO44,12.6,Low Fat,0.087589175,Fruits and Vegetables,112.3228,OUT049,1999,Medium,Tier 1,Supermarket Type1,1697.983596116854,26,1836.6954389386538,-138.7118428217998,1,1
NCN17,11.0,Low Fat,0.055249787,Health and Hygiene,102.3358,OUT017,2007,Small,Tier 2,Supermarket Type1,1366.1612734393782,18,1474.7319265793494,-108.57065313997123,1,1
FDH16,10.5,Low Fat,0.052769434,Frozen Foods,91.883,OUT018,2009,Medium,Tier 3,Supermarket Type2,1122.0170216558354,16,1217.046745605505,-95.02972394966969,1,1
FDL44,18.25,Low Fat,0.012275118,Fruits and Vegetables,160.3894,OUT046,1997,Small,Tier 1,Supermarket Type1,2489.315320450401,28,2602.3464719448416,-113.03115149444056,1,1
FDY47,8.6,Regular,0.054792647,Breads,128.231,OUT017,2007,Small,Tier 2,Supermarket Type1,1667.6722296994296,18,1581.9407332684023,85.73149643102738,1,1
DRI39,13.8,Low Fat,0.097062093,Dairy,54.993,OUT046,1997,Small,Tier 1,Supermarket Type1,784.2964265997282,28,1092.1561678709372,-307.85974127120903,0,0
NCX54,9.195,Low Fat,0.048255647,Household,104.3622,OUT018,2009,Medium,Tier 3,Supermarket Type2,1441.4221854502312,16,1620.8242273404396,-179.40204189020847,1,1
FDE59,12.15,Low Fat,0.062287818,Starchy Foods,36.2532,OUT046,1997,Small,Tier 1,Supermarket Type1,643.8591173144132,28,541.6135216983583,102.24559561605486,0,0
FDO46,9.6,Regular,0.014241321,Snack Foods,188.6872,OUT045,2002,Small,Tier 2,Supermarket Type1,2588.797464871789,23,2768.568937599309,-179.77147272751972,1,1
DRE13,6.28,Low Fat,0.027705102,Soft Drinks,88.0198,OUT046,1997,Small,Tier 1,Supermarket Type1,1193.2235306492105,28,1184.9683717568148,8.255158892395684,1,1
FDW14,8.3,Regular,0.038179738,Dairy,88.7198,OUT013,1987,High,Tier 3,Supermarket Type1,944.229244379993,38,1224.2971870571955,-280.0679426772025,0,1
FDF35,15.0,Low Fat,0.153989327,Starchy Foods,107.7938,OUT046,1997,Small,Tier 1,Supermarket Type1,1618.5925737057648,28,1665.4929743162577,-46.90040061049285,1,1
FDO50,16.25,Low Fat,0.136863372,Canned,90.3804,OUT019,1985,Small,Tier 1,Grocery Store,205.7212221076331,40,1470.0045930172973,-1264.2833709096642,0,0
DRF49,7.27,Low Fat,0.071479984,Soft Drinks,114.9518,OUT017,2007,Small,Tier 2,Supermarket Type1,1710.5112572666274,18,1517.4623380099165,193.04891925671086,1,1
FDT60,12.0,Low Fat,0.075665767,Baking Goods,125.8388,OUT049,1999,Medium,Tier 1,Supermarket Type1,1936.255670337932,26,1801.4426937839776,134.8129765539545,1,1
FDP38,10.1,Low Fat,0.032167198,Canned,48.7008,OUT045,2002,Small,Tier 2,Supermarket Type1,631.1026160465244,23,635.9720676467836,-4.86945160025914,0,0
FDA31,7.1,Low Fat,0.10947895,Fruits and Vegetables,172.608,OUT027,1985,Medium,Tier 3,Supermarket Type3,4497.851486632542,40,2494.758310706043,2003.093175926499,2,2
FDY52,6.365,Low Fat,0.012299525,Frozen Foods,62.5536,OUT010,1998,Small,Tier 3,Grocery Store,120.45388510829768,27,781.3455827499936,-660.8916976416959,0,0
FDD03,13.3,Low Fat,0.079419801,Dairy,231.93,OUT027,1985,Medium,Tier 3,Supermarket Type3,5397.368430930076,40,3383.8776956084826,2013.4907353215935,2,2
FDN52,9.395,Regular,0.132105843,Frozen Foods,85.3198,OUT018,2009,Medium,Tier 3,Supermarket Type2,937.8682843057478,16,1098.4475359235068,-160.57925161775904,0,0
FDU20,19.35,Regular,0.035915541,Fruits and Vegetables,119.6098,OUT010,1998,Small,Tier 3,Grocery Store,232.0906245667256,27,1885.9806107945533,-1653.8899862278276,0,0
FDD22,10.0,Low Fat,0.099630851,Snack Foods,110.0544,OUT035,2004,Small,Tier 2,Supermarket Type1,1619.3870706557511,21,2027.7354339000349,-408.34836324428375,1,1
NCB55,15.7,Low Fat,0.281300211,Household,58.4562,OUT019,1985,Small,Tier 1,Grocery Store,132.66872839162596,40,771.6062469253968,-638.9375185337708,0,0
FDN27,20.85,Low Fat,0.03964273,Meat,118.9808,OUT045,2002,Small,Tier 2,Supermarket Type1,1244.806094046485,23,1506.5817218477143,-261.77562780122935,1,1
FDD16,20.5,Low Fat,0.036322846,Frozen Foods,76.5696,OUT013,1987,High,Tier 3,Supermarket Type1,1128.2883155582358,38,998.9445271660965,129.34378839213934,1,1
FDW48,18.0,Low Fat,0.008540823,Baking Goods,78.9618,OUT046,1997,Small,Tier 1,Supermarket Type1,960.9536559086114,28,840.7801395454012,120.17351636321018,0,0
DRN35,8.01,Low Fat,0.070390053,Hard Drinks,35.0532,OUT045,2002,Small,Tier 2,Supermarket Type1,570.3825380704192,23,681.5950729888295,-111.21253491841037,0,0
FDX25,16.7,Low Fat,0.102214447,Canned,180.7292,OUT049,1999,Medium,Tier 1,Supermarket Type1,2904.605448571365,26,2944.5122043723345,-39.90675580096968,1,1
DRD49,9.895,Low Fat,0.168091997,Soft Drinks,236.4564,OUT049,1999,Medium,Tier 1,Supermarket Type1,3431.131911796205,26,3746.933295592382,-315.8013837961771,2,2
FDE21,12.8,Low Fat,0.040173186,Fruits and Vegetables,114.2492,OUT019,1985,Small,Tier 1,Grocery Store,258.2905578064128,40,1651.527896156446,-1393.2373383500333,0,0
FDN44,13.15,Low Fat,0.022791301,Fruits and Vegetables,158.692,OUT035,2004,Small,Tier 2,Supermarket Type1,2819.7512507363604,21,2804.599003132912,15.152247603448359,1,1
DRC01,5.92,Regular,0.019229854,Soft Drinks,47.5692,OUT049,1999,Medium,Tier 1,Supermarket Type1,561.022656103515,26,726.1624802824215,-165.13982417890645,0,0
NCK30,14.85,Low Fat,0.060978568,Household,252.3698,OUT046,1997,Small,Tier 1,Supermarket Type1,3566.457219924491,28,3610.0719847317614,-43.6147648072706,2,2
FDU39,18.85,Low Fat,0.036007962,Meat,58.7562,OUT013,1987,High,Tier 3,Supermarket Type1,891.4185038147449,38,970.1721221283833,-78.75361831363841,0,0
FDB49,8.3,Regular,0.03012626,Baking Goods,98.7384,OUT013,1987,High,Tier 3,Supermarket Type1,1137.2919791371287,38,1499.4591768194316,-362.1671976823029,1,1
FDS12,9.1,Low Fat,0.174471667,Baking Goods,125.8362,OUT045,2002,Small,Tier 2,Supermarket Type1,1769.3253926050722,23,2035.0139856623896,-265.68859305731735,1,1
FDR57,5.675,Regular,0.023592684,Snack Foods,156.8288,OUT018,2009,Medium,Tier 3,Supermarket Type2,1662.0583229436313,16,2216.16306732841,-554.1047443847785,1,1
FDX22,6.785,Regular,0.022863556,Snack Foods,208.9928,OUT027,1985,Medium,Tier 3,Supermarket Type3,5469.295655610349,40,3126.6004622332707,2342.6951933770783,2,2
FDC60,5.425,Regular,0.114377142,Baking Goods,90.3514,OUT013,1987,High,Tier 3,Supermarket Type1,1316.185162626319,38,1308.3711737426001,7.813988883718821,1,1
